video_id,video_name,start,duration,text
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,92.35,94.41,">> Sure, but those aren't big numbers yet."
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,94.41,98.11999999999999,">> What if I told you, [LAUGH] that for n equals"
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,98.12,102.14800000000001,"6, 2 to the 2 to the n was, I'm going to start"
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,102.148,112.148,"writing it, okay? 18466744073709551616."
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,122.302,123.599,>> Holy monkeys.
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,123.599,126.863,">> Yes, that is in fact the technical term for this number,"
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,126.863,130.038,"it's a holy monkey. It is a very, very big number."
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,130.038,132.12,So 2 to the n grows very fast. We already called
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,132.12,134.15,that evil. 2 to the 2 to the n is a
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,134.15,137.66,"double exponential and it's super evil. It grows very, very, very,"
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,137.66,140.93,"very, very fast. So what's the point of this exercise, Michael?"
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,140.93,144.81,"It's, it's to point that the space of decision trees, the"
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,144.81,148.81,"hypothesis space that we've chosen, is very expressive because there's lots"
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,148.81,152.47,of different functions that you can represent. But that also means
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,152.47,154.45,we have to have some clever way to search
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,154.45,157.14999999999998,among them. And that gets us back to our
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,157.15,160.05,notion of an algorithm with actually going to very
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,160.05,164.3,smartly go through and pick out which decision tree. Because
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,164.3,165.82000000000002,if we aren't very smart about it and we
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,165.82,169.13,start eliminating whole decision trees along the way. Then we're
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,169.13,171.56,"going to have to look it to billions upon, billions"
z98Lr7105IM,Decision Tree Expressiveness Quiz 2 Quiz Solution - Georgia Tech - Machine Learning,171.56,175.09,"upon, billions upon, billion upon, billion of possible decision choice."
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,0.08,2.13,"So now, we have an intuition of best, and how we"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,2.13,7.21,"want to split. We've, we've looked over, Michael's proposed, the high-level"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,7.21,9.55,algorithm for how we would build a decision tree. And I
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,9.55,12.600000000000001,"think we have enough information now that we can actually do,"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,12.6,15.77,"a real specific algorithm. So, let's write that down. And the"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,15.77,19.53,particular algorithm that Michael proposed is a kind of generic version
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,19.53,22.270000000000003,of something that's called ID3. So let me write down what
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,22.27,25.11,"that algorithm is, and we can talk about it. Okay, so here's"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,25.11,28.75,the ID3 algorithm. You're simply going to keep looping forever until you've
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,28.75,33.44,"solved the problem. At each step, you're going to pick the best attribute,"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,33.44,35.65,and we're going to define what we mean by best. There are
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,35.65,37.97,"a couple of different ways we might, we might define best in"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,37.97,40.97,"a moment. And then, given the best attribute that splits the"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,40.97,42.66,"data the way that we want, it does all those things that"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,42.66,46.86,"we talked about, assign that as a decision attribute for node."
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,46.86,50.13,"And then for each value that the attribute A can take on,"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,50.13,53.760000000000005,create a descendent of node. Sort the training examples
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,53.76,56.839999999999996,to those leaves based upon exactly what values they
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,56.84,60.31,"take on, and if you've perfectly classified your training"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,60.31,63.75,"set, then you stop. Otherwise, you iterate over each"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,63.75,67.14,"of those leaves, picking the best attribute in turn"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,67.14,69.38,for the training examples that were sorted into that
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,69.38,71.46,"leaf, and you keep doing that. Building up the"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,71.46,75.30999999999999,tree until you're done. So that's the ID3 algorithm.
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,75.31,78.29,And the key bit that we have to expand upon
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,78.29,81.84,"in this case, is exactly what it means to have a"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,81.84,85.32000000000001,"best attribute. All right so, what is exactly, what exactly"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,85.32,87.72999999999999,"is it that we mean by best attribute? So, there are"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,87.73,90.09,"lots of possibilities, that you can come up with. The"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,90.09,92.57000000000001,"one that is most common, and the one I want you"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,92.57,96.08,"to think about the most, is what's called information gain."
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,96.08,101.07,So information gain is simply a mathematical way to capture the
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,101.07,103.02,amount of information that i want to gain by
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,103.02,106.53999999999999,"picking particular attribute, funnily enough. But what it"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,106.54,109.0,really talks about is the reduction in the
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,109.0,112.49,"randomness, over the labels that you have with"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,112.49,115.19,"set of data, based upon the knowing the"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,115.19,118.27,value of particular attribute. So the formula's simply
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,118.27,122.61,this. The information gain over S and A
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,122.61,126.41,where S is the collection of training examples
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,126.41,128.04999999999998,"that you're looking at. And A, as"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,128.05,131.49,"a particular attribute, is simply defined as the"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,131.49,134.97,"entropy, with respect to the labels, of"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,134.97,137.32,"the set of training examples, you have S,"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,137.32,141.605,"minus, sort of, the expected or average"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,141.605,144.95,entropy that you would have over each set
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,144.95,148.01999999999998,of examples that you have with a particular
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,148.02,150.15,"value. Does that make sense to you, Michael?"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,150.15,151.9,">> So what we're doing, we're picking an attribute and"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,151.9,153.25,that attribute could have a bunch of different
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,153.25,156.84,"values, like true or false, or short, medium, tall?"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,156.84,157.01,>> Right.
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,157.01,157.17,>> And.
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,157.17,158.32,>> And that's represented by v.
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,158.32,161.67,">> Okay, each of those is a different v. And then we're"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,161.67,165.47,"saying okay, for over those leaves, we're going to do this entropy thing again."
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,165.47,166.443,>> Mm-hm.
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,166.443,172.42000000000002,">> And we right. So what, and what is entropy?"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,173.47,177.14,">> entropy. So, we'll talk about entropy later on in the class"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,177.14,180.82,in some detail and define it exactly and mathematically. And
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,180.82,183.07999999999998,"some of you probably already know what, what entropy is,"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,183.08,185.07000000000002,"but for those of you who don't, it's exactly a"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,185.07,188.406,"measure of randomness. So if I have a coin, let's"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,188.406,191.03,"say a two-headed coin. It can be heads or tails,"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,191.03,194.07,and I don't know anything about the coin except that
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,194.07,197.79,"it's probably fair. If I were to flip the coin,"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,197.79,201.17,what's the probability that it would end up heads versus tails?
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,201.17,201.83999999999997,>> A half.
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,201.84,202.6,>> It's
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,202.6,204.9,"a half, exactly, if it's a fair coin it's a half."
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,204.9,208.53,"Which means that I have no basis, going into flipping the coin,"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,208.53,212.41,to guess either way whether it's heads or it's tails. And so
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,212.41,214.73,that has a lot of entropy. In fact it has exactly what's
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,214.73,218.22,"called one bit of entropy. On the other hand, let's imagine"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,218.22,221.93,"that I have a coin that has heads on both sides. Then,"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,221.93,224.89000000000001,"before I even flip the coin, I already know what the outcome's"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,224.89,227.61999999999998,going to be. It's going to come up heads. So what's the
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,227.62,229.61,probability of it coming up with heads? It's.
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,229.61,230.73000000000002,>> One.
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,230.73,233.16,>> One. So that actually has no
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,233.16,236.998,"information, no randomness, no entropy whatsoever. And has"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,236.998,241.70999999999998,"zero bits of entropy. So, when I look at this set of examples that I"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,241.71,246.87,"have, and the set of labels I have, I can count the number that are coming up,"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,246.87,253.05,"let's say, red x's. Versus the ones that are coming up green o's."
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,253.05,256.209,"And if those are evenly split, then the entropy of them"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,256.209,258.839,"is maximal, because if I were to close my eyes and"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,258.839,261.769,"reach for an instance, I have no way of knowing beforehand"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,261.769,264.66,whether I'm more likely to get an x or I'm more likely
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,264.66,268.62,"to get an o. On the other hand, if I have"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,268.62,271.97,"all the x's in together, then I already know before I even"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,271.97,274.64000000000004,reach in that I'm going to end up with an x. So
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,274.64,278.15999999999997,as I have more of one label than the other the amount
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,278.16,280.81,"of entropy goes down. That is, I have"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,280.81,283.0,"more information going in. Does that make sense, Michael?"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,283.0,285.392,">> I think so. So, is there, can, maybe we"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,285.392,288.968,"can say what the formula is for this, or, or?"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,288.968,291.56,>> Sure. What is the formula for it? You should remember.
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,292.57,296.412,">> It's, if we have, well, I'm not sure what the notation ought to be with"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,296.412,301.65,"these S's but it has something to do with Log P log, no wait, it's P(log)P."
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,301.65,303.15999999999997,>> Mm-hm. So the
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,303.16,307.05400000000003,"actual formula for entropy, using the same notation that we're"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,307.054,310.09,"using for information gain is simply the sum, over all"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,310.09,313.39,"the possible values that you might see, of the probability"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,313.39,316.62399999999997,"of you seeing that value, times the log of the probability"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,316.624,319.8,"of you seeing that value, times minus one. And I"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,319.8,321.59000000000003,don't want to get into the details here. We're going to go
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,321.59,324.08,into a lot more details about this later when we
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,324.08,328.33,"get further on in the class with randomize optimization, where entropy's"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,328.33,330.44,"going to matter a lot. But for now, I just, you"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,330.44,333.23,"have, I want you to have the intuition that this"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,333.23,336.25,is a measure of information. This is the measure of
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,336.25,339.69,randomness in some variable that you haven't seen. It's the likelihood
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,339.69,342.09,of you already knowing what you're going to get if you
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,342.09,345.45,"close your eyes and pick one of the training examples, versus"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,345.45,347.77,you not knowing what you're going to get. If you close
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,347.77,350.5,your eyes and you picked one of the training examples. Okay?
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,350.5,353.12,">> Alright. So, well, so, okay, so then in the practice,"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,354.3,356.78000000000003,"trees that you had given us before, it was the"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,356.78,360.73999999999995,"case that we worked, we wanted to prefer splits that I"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,360.74,362.81,"guess, made things less random, right? So if things were"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,362.81,366.82,"all mixed together, the reds and the greens, after the split"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,366.82,368.3,if it was all reds on one side and all
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,368.3,370.61,greens on the other. Then each of those two sides would
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,370.61,373.66,"have very, what? They would have very low entropy, even though"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,373.66,377.05,when we started out before the split we had high entropy.
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,377.05,379.187,">> Right, that's exactly right. So if you, if you remember the,"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,379.187,382.32,"the, three examples before. One of them, it was the case"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,382.32,385.45,that all of the samples went down the left side of
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,385.45,387.84999999999997,"the tree. So the amount of entropy that we had, didn't"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,387.85,391.46000000000004,change at all. So there was no gain in using that attribute.
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,391.46,394.59,"In another case, we split the data in half. But in"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,394.59,397.51,"each case, we had half of the x's and half of the"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,397.51,400.82,"o's together, on both sides of the split. Which means that"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,400.82,404.43,the total amount of entropy actually didn't change at all. Even though
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,404.43,409.29,"we split the data. And in the final case, the best one, we still split"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,409.29,412.33000000000004,"the data in half, but since all of the x's ended up on one side"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,412.33,415.72999999999996,"and all of the o's ended up on the other side, we had to entropy"
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,415.73,417.94,or no randomness left whatsoever. And that
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,417.94,419.71,gave us the maximum amount of information gain.
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,419.71,421.01,>> So is that how we're choosing the
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,421.01,423.05,best attribute? The one with the maximum gain?
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,423.05,426.88,>> Exactly. So the goal is to maximize over the entropy gain.
IX0iGf2wYM0,ID3 - Georgia Tech - Machine Learning,429.16,430.36,And that's the best attribute.
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,0.35,2.04,">> So, we've got a whole bunch of trees we have"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,2.04,4.1,"to look at, Michael. And were going to have to come up with"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,4.1,7.59,some clever way to look through them. And this get's us
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,7.59,10.11,"back, something that we've talked about before, which is the notion of"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,10.11,16.369999999999997,"bias. And in particular, the notion of inductive bias. Now, just"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,16.37,18.875,"as a quick refresher, I'm want to remind you that there is"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,18.875,21.56,two kind of biases we worrying about when we think about algorithms
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,21.56,25.659999999999997,that are searching through space. One is what's called a restriction bias.
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,27.04,28.419999999999998,The other is called preference bias.
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,31.6,34.43,So a restriction bias is nothing more than
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,34.43,37.61,the hypothesis set that you actually care about. So
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,37.61,39.19,"in this case, with the decision trees, the"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,39.19,43.146,hypothesis set is all possible decision trees. Okay? That
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,43.146,46.701,"means we're not considering, y equals 2x plus"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,46.701,50.715,3. We're not considering quadratic equations. We're not considering
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,50.715,54.050000000000004,non-boolean functions of a certain type. We're only considering
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,54.05,56.419999999999995,"decision trees, and all that they can represent. And"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,56.42,59.13,nothing else. Okay? So that's already a restriction bias
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,59.13,62.0,"and it's important. Because, instead of looking at the infinite"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,62.0,65.86,"number uncountably infinite number of functions that are out there,"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,65.86,68.12,that we might consider. We're only going to consider those
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,68.12,70.92,that can be represented by a decision tree over
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,70.92,73.44,"in, you know, all the cases we've given so far"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,73.44,77.08,discreet variable. But a preference bias is something that's just
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,77.08,81.58,as important. And it tells us what source of hypotheses
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,81.58,87.59,"from this hypothesis set we prefer,"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,87.59,92.924,"and that is really at the heart of inductive bias. So Michael,"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,92.924,98.04400000000001,"given that, what would you say is the inductive"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,98.044,102.96,"bias of the ID3 algorithm? That is, given a whole"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,102.96,108.58999999999999,"bunch of decision trees, which decision trees would ID3 prefer,"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,108.59,109.08,over others?
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,109.08,114.5,">> So, it definitely tries, since it's, since it's making"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,114.5,119.78,it's decisions top down. It's going to be more likely to produce a tree that has
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,119.78,123.53,basically good splits near the top than a tree that has bad splits
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,123.53,126.82000000000001,at the top. Even if the two trees can represent the same function.
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,126.82,128.0,>> Good point.
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,130.199,132.42000000000002,So good splits near the top.
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,135.58,136.85000000000002,Alright. And you said something very important
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,136.85,139.42,there Michael. Given two decision trees that
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,139.42,143.61999999999998,"are both correct. They both represent the,"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,143.62,145.5,the function that we might care about.
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,145.5,150.33,"It would prefer the one that had the better split near the top. Okay,"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,150.33,154.74,"so any other preferences? Any other inductive bias on the, on the ID3 algorithm."
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,154.74,158.09,>> It prefers ones that model the data
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,158.09,160.68,better to ones that model the data worse.
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,160.68,164.12,>> Right. So this is one that people often forget: it prefers
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,164.12,169.42000000000002,"correct ones to incorrect ones. So, given a tree that has very"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,169.42,172.70999999999998,good splits at the top but produces the wrong answer. It will
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,172.71,175.33,not take that one over one that doesn't have as good splits at
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,175.33,177.82000000000002,"the top, but does give you the correct answer. So that's really,"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,177.82,180.1,those are really the two main things that are the inductive bias
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,180.1,183.63,"for ID3. Although, when you put those two together, in particular when"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,183.63,185.73,"you look at the first one, there's sort of a third one that"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,185.73,189.45999999999998,"comes out as well, which is ID3 algorithm tends to"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,189.46,194.28,"prefer shorter trees to longer trees. Now, that preference for shorter"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,194.28,198.46,trees actually comes naturally from the fact that you're doing
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,198.46,201.39000000000001,good splits at the top. Because you're going to take trees
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,201.39,204.22,"that actually separate the data well by labels, you're going to"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,204.22,206.82,tend to come to the answer faster than you would if
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,206.82,208.38,"you didn't do that. So, if you go back to"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,208.38,211.06,"the example where we went before, where one of the attributes"
iBvBbbStx5Y,ID3 Bias - Georgia Tech - Machine Learning,211.06,214.66,"doesn't split the data at all, that is not something that ID3 would"
